source,target,type
c5942b89-3845-4585-a376-fd760e772fdf,e0b200af-4b81-4f0b-8a5f-87a9e094cb42,Undirected
e0b200af-4b81-4f0b-8a5f-87a9e094cb42,e93ce7d7-f3f7-4df2-8d91-7bc06884ef01,Undirected
83b869e0-5769-486e-be3f-12850efea087,e0b200af-4b81-4f0b-8a5f-87a9e094cb42,Undirected
005fb1c4-5164-4ca2-a394-5a8193a1397d,e0b200af-4b81-4f0b-8a5f-87a9e094cb42,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,e0b200af-4b81-4f0b-8a5f-87a9e094cb42,Undirected
e0b200af-4b81-4f0b-8a5f-87a9e094cb42,f18215bb-965a-4fae-a578-165ee0a948e7,Undirected
cfe5245b-7813-421b-b380-264918db4222,e0b200af-4b81-4f0b-8a5f-87a9e094cb42,Undirected
05e41a83-8b64-42ea-b92f-0b3cb57c9762,6e0eb323-251d-492c-8dd1-10c3b808266c,Undirected
13d21923-f9da-4015-bb75-29839cd2b2a4,6e0eb323-251d-492c-8dd1-10c3b808266c,Undirected
6e0eb323-251d-492c-8dd1-10c3b808266c,79ce78a3-eb08-45b8-8283-9de950c3347f,Undirected
219ab499-9531-4d94-b60e-62e2dcb80d8d,6e0eb323-251d-492c-8dd1-10c3b808266c,Undirected
037427b3-f5ae-494d-9028-1f2c1d2be5b7,6e0eb323-251d-492c-8dd1-10c3b808266c,Undirected
2014003a-1005-459c-bbb4-3f019588e03e,6e0eb323-251d-492c-8dd1-10c3b808266c,Undirected
6e0eb323-251d-492c-8dd1-10c3b808266c,de9a5376-a45b-4255-8e82-031ce6728e87,Undirected
6e0eb323-251d-492c-8dd1-10c3b808266c,bdd50115-7b4f-452e-9835-c70efb1403fe,Undirected
0118d2c3-ec15-470e-b22d-4ae0134bd46e,6e0eb323-251d-492c-8dd1-10c3b808266c,Undirected
07bb293b-0246-4443-ae0b-893238193ff1,6e0eb323-251d-492c-8dd1-10c3b808266c,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,e6fb80b5-e7ee-410b-8a80-15c619736177,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,034dcaa7-66a7-4341-a273-8249c0d0dfb9,Undirected
002c9787-fadd-4bb7-86ff-2787a0f366f8,01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,f18215bb-965a-4fae-a578-165ee0a948e7,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,cfe5245b-7813-421b-b380-264918db4222,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,0c211e60-980a-46b6-a932-706e6b1a9cd3,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,773bfc6a-3969-4637-9915-92b4eae7ebf5,Undirected
01957cbf-0929-43cd-aeab-dff97da1f2f8,01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,1ec2a253-882a-401c-966a-24e889763b7d,Undirected
01b752d5-b3d6-4abe-83ae-9193ff9c0aa9,0398acc1-ffdd-40c5-9443-dacae38fc15f,Undirected
9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,f32f14a5-b701-4e97-9527-951289b55792,Undirected
9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
143c6b5f-f3c4-4da5-9b7c-1e67426d4e56,9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,Undirected
0836ad5c-0cd8-4928-aefa-2175a5909c89,9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,Undirected
0e447c89-077b-49c7-a493-e5477348763a,9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,Undirected
16a45c0e-9bb9-4161-8d03-45dc3ffdb459,9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,Undirected
6e0eb323-251d-492c-8dd1-10c3b808266c,9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,Undirected
13d21923-f9da-4015-bb75-29839cd2b2a4,9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,Undirected
74574855-25f8-47a2-8fc3-c981267a82d6,9705d5d9-d6c1-4cbe-bd3e-0c2601b3751a,Undirected
31dcd48a-2495-4454-b095-af3c1989c992,92b48e65-78e5-4d18-b730-e960b99b43d3,Undirected
31dcd48a-2495-4454-b095-af3c1989c992,4eb3872b-e180-4be1-8911-6f7cd8007ab1,Undirected
163735da-7d15-40c6-af4f-ee08350ca06d,31dcd48a-2495-4454-b095-af3c1989c992,Undirected
2c84159f-a96d-4aac-8c3d-60b77139828e,31dcd48a-2495-4454-b095-af3c1989c992,Undirected
2e5ba5f2-c5cc-4832-b073-654f571f658f,31dcd48a-2495-4454-b095-af3c1989c992,Undirected
31dcd48a-2495-4454-b095-af3c1989c992,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
31dcd48a-2495-4454-b095-af3c1989c992,d035f78c-17e7-439c-9b47-df9a0d880647,Undirected
31dcd48a-2495-4454-b095-af3c1989c992,e3fd9b66-b660-4460-8e1f-44282136bf5c,Undirected
31dcd48a-2495-4454-b095-af3c1989c992,b4be7f77-bb4d-46ac-931a-1fe0f8b16a9e,Undirected
092e42a4-c8f5-4837-9663-8a50405a3896,31dcd48a-2495-4454-b095-af3c1989c992,Undirected
3877733d-04b2-48db-ba72-fd7b0d6806ed,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
b0d283a0-c113-4b57-962d-94960264af6e,fc5968a2-9980-4ec8-b4dd-cb0a81c4d480,Undirected
3a5200f0-d498-482b-a1f6-6aba71e2b111,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
453b5d76-640c-4e20-808e-c411f6179b50,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
0c9d85d2-0666-4471-9842-d5a346523f73,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
b0d283a0-c113-4b57-962d-94960264af6e,be41e1f0-3939-4615-acb0-e5edd04cdb6a,Undirected
33c1e136-a784-47a3-9635-39549a42812f,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
1e9fa7a6-e5d8-4df8-be79-c5978d37f55a,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
35143c2f-0484-44e2-bf27-7baa7ca5e135,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
8587d745-92a6-4882-b3c3-0f7308ac627a,b0d283a0-c113-4b57-962d-94960264af6e,Undirected
03a3fe4b-7983-4d15-bdc7-e0e1760ca5f3,163735da-7d15-40c6-af4f-ee08350ca06d,Undirected
163735da-7d15-40c6-af4f-ee08350ca06d,7ad4e0db-96cd-41cf-9d19-ded41cd5cc77,Undirected
163735da-7d15-40c6-af4f-ee08350ca06d,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
163735da-7d15-40c6-af4f-ee08350ca06d,344fd45c-4d5d-4caa-8e45-f5690af59238,Undirected
163735da-7d15-40c6-af4f-ee08350ca06d,8cfbc3f7-99e5-4c16-b360-149f46736944,Undirected
163735da-7d15-40c6-af4f-ee08350ca06d,f69b39a6-8063-43a2-a604-52a2567c3878,Undirected
1599ed89-3ecd-44b2-ba42-0765b78beeb8,163735da-7d15-40c6-af4f-ee08350ca06d,Undirected
0cf94206-a008-4952-8118-29c4044bdbc0,163735da-7d15-40c6-af4f-ee08350ca06d,Undirected
0836ad5c-0cd8-4928-aefa-2175a5909c89,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
03a61094-ed0a-48df-88c5-f5bbc0cdff93,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
0e447c89-077b-49c7-a493-e5477348763a,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
3dec0caf-2a0e-47fe-b845-37ebc6773f0a,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
16a45c0e-9bb9-4161-8d03-45dc3ffdb459,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
d78b6ad1-dc18-411b-9674-5ed2173a6d8e,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
3a1cd0fb-7fc3-4095-9e78-e4ed58b11eae,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
382d8698-412d-4545-b162-30a30c5258e8,f62b6ad9-c0b1-42e5-bc8b-83be67d66789,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,54372710-58e2-4924-991f-c7c6c14061d9,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,691042e6-71ae-4fdd-aba9-f1b40b6230e3,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,4988f79d-2945-471d-b238-79f04949ed34,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,6833643a-b2cd-4685-bc0f-e4d713750bf7,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,79ae7638-afcd-4b94-ac52-37eb33aeefc3,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,66e342f1-ca85-4576-807d-8e3857d4f142,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,82822f34-826d-4316-a8f0-d48a96067009,Undirected
434df0b1-3461-4f36-b2b7-c78bb3b02af3,78da678d-6964-4780-b175-651ae2108257,Undirected
31a6b752-291c-456f-ade5-f4b85545e6df,434df0b1-3461-4f36-b2b7-c78bb3b02af3,Undirected
2b4576d5-5719-4bfe-aa8f-18174eb0b5d5,434df0b1-3461-4f36-b2b7-c78bb3b02af3,Undirected
1463754c-844e-478e-aec4-41de2719e98f,a5c404e8-ff4e-420a-9df7-bb025675bc2d,Undirected
2c2a77de-053f-4054-989a-eba8d5090104,a5c404e8-ff4e-420a-9df7-bb025675bc2d,Undirected
367403ec-8ef5-48cc-8bf2-c04e01e90340,a5c404e8-ff4e-420a-9df7-bb025675bc2d,Undirected
92458319-5c62-4e9e-b803-1cbca865117f,a5c404e8-ff4e-420a-9df7-bb025675bc2d,Undirected
0b364cff-7428-4ac1-882b-b61b60ba2794,a5c404e8-ff4e-420a-9df7-bb025675bc2d,Undirected
a5c404e8-ff4e-420a-9df7-bb025675bc2d,e4a55be3-8a90-45f4-b222-8f6d2fadc3dd,Undirected
3805b6a9-291c-4315-bca0-0b96c01c7ef7,a5c404e8-ff4e-420a-9df7-bb025675bc2d,Undirected
6d6a6a10-7206-41ed-9a84-74bb53ebce49,a5c404e8-ff4e-420a-9df7-bb025675bc2d,Undirected
0b0bb002-8b52-4ceb-bc67-e4c622f4d5d8,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
073856b6-c9f7-4cea-a6eb-e65649d8c95e,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
063e87a6-14cc-429d-859c-7ae873896ce2,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
6a7e4552-ed19-4513-9586-e949c486ec9f,ea41aa0b-d604-437c-b31d-a442981a9e3f,Undirected
166b84d6-a912-4534-8de9-248364331c1c,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
5d39d102-e948-4bef-85ef-705b81262092,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
682b7f3d-7f17-4d6d-bc9c-fab343e48cc1,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
59578323-598d-4ae0-af1d-9a73eae7ddfd,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
0118d2c3-ec15-470e-b22d-4ae0134bd46e,6a7e4552-ed19-4513-9586-e949c486ec9f,Undirected
520b07d4-eda4-48e3-a5a5-7e2c28cb92a4,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
37ab95cc-a8e0-464e-b57e-26be822ab356,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
092e42a4-c8f5-4837-9663-8a50405a3896,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
b5323614-195e-43d2-98fb-17f691f8b80d,c4ca96b5-cae3-4c1a-b90b-d93bc24a6351,Undirected
344fd45c-4d5d-4caa-8e45-f5690af59238,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
4988f79d-2945-471d-b238-79f04949ed34,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
b5323614-195e-43d2-98fb-17f691f8b80d,efed0d66-4e63-4185-bccf-5979c464c0f6,Undirected
b5323614-195e-43d2-98fb-17f691f8b80d,df3c524b-28ab-4165-8257-eb1baecfa6df,Undirected
18587a60-bdd6-45bd-8a8c-156bcfa1d7c9,b5323614-195e-43d2-98fb-17f691f8b80d,Undirected
59cd7586-f768-4ae1-9bed-c17bce2dea9d,ce922548-f53a-4e4d-97c3-4c7afecbfcd6,Undirected
14c76b33-3098-4f96-a8de-a85227bbda74,59cd7586-f768-4ae1-9bed-c17bce2dea9d,Undirected
21a17652-d4c5-4403-bff4-2715e7c60022,59cd7586-f768-4ae1-9bed-c17bce2dea9d,Undirected
047050b7-cacf-4d2a-8bd1-50dae6db9d01,59cd7586-f768-4ae1-9bed-c17bce2dea9d,Undirected
0c9d85d2-0666-4471-9842-d5a346523f73,59cd7586-f768-4ae1-9bed-c17bce2dea9d,Undirected
26918716-9365-4f4a-991f-241ffc350628,59cd7586-f768-4ae1-9bed-c17bce2dea9d,Undirected
575d4e21-9d41-43e3-a001-1df583de26fa,59cd7586-f768-4ae1-9bed-c17bce2dea9d,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,043059a4-3b6c-4e55-9d7d-9331cc437095,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,9f5bac56-1521-4d43-8552-7579fd122f46,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,0efb98df-0b2d-45ca-ad72-182aa7af4f0d,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,fa9c2240-9c9e-4d7a-a24a-cc1807ad2a10,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,07a7fc00-eb3b-418b-bbd4-60ed4a0aaacf,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,256c5c12-fb16-4599-9576-c5a57fb2e579,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,82f3c61a-3c15-4943-8c76-ed1e230262c7,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,13194c93-89c6-4ab4-aaf2-15db5d73b74e,Undirected
032658ec-a0cb-479b-af00-33bdf275b8e6,65d1cc1d-c33d-4b4c-99c7-bb9d3f0c4ab7,Undirected
0118d2c3-ec15-470e-b22d-4ae0134bd46e,032658ec-a0cb-479b-af00-33bdf275b8e6,Undirected
4e2edf87-5df7-42ae-8907-5e9072f0f817,6c4dc807-4073-4b0a-88e1-1cf6cb993413,Undirected
6c4dc807-4073-4b0a-88e1-1cf6cb993413,770e6be6-b2d4-41ce-b69e-ae070477d82a,Undirected
1795a939-37ef-479b-a6e7-5586de34f5c4,6c4dc807-4073-4b0a-88e1-1cf6cb993413,Undirected
6c4dc807-4073-4b0a-88e1-1cf6cb993413,887e2b96-aeed-4c41-8127-4709c8a1b066,Undirected
374a7a48-3eef-4897-884e-c1d690662b6a,6c4dc807-4073-4b0a-88e1-1cf6cb993413,Undirected
6c4dc807-4073-4b0a-88e1-1cf6cb993413,87148f86-c85e-448d-8828-a0a6ac6b6b80,Undirected
6c4dc807-4073-4b0a-88e1-1cf6cb993413,a5fb766a-1bde-4f29-8e21-536b2b574986,Undirected
6833643a-b2cd-4685-bc0f-e4d713750bf7,6c4dc807-4073-4b0a-88e1-1cf6cb993413,Undirected
6c4dc807-4073-4b0a-88e1-1cf6cb993413,f385a3b8-a59f-467b-8d69-2aefe286f873,Undirected
0398acc1-ffdd-40c5-9443-dacae38fc15f,2ce46ecf-2dec-4a9e-96dd-93963ea3b1bd,Undirected
0398acc1-ffdd-40c5-9443-dacae38fc15f,2676a4ec-e813-4521-9ac2-4158eb98e386,Undirected
0398acc1-ffdd-40c5-9443-dacae38fc15f,2230fbba-5ceb-4c1c-b2f7-82ed92c5f2d9,Undirected
01f0771a-afae-4560-84e1-8b41551ebaa0,0398acc1-ffdd-40c5-9443-dacae38fc15f,Undirected
0398acc1-ffdd-40c5-9443-dacae38fc15f,27d8e7e9-011d-4207-89b4-61628f3623cd,Undirected
0398acc1-ffdd-40c5-9443-dacae38fc15f,773bfc6a-3969-4637-9915-92b4eae7ebf5,Undirected
0238ea6f-08f8-4a08-b7c6-cbae96b7e73b,0398acc1-ffdd-40c5-9443-dacae38fc15f,Undirected
0398acc1-ffdd-40c5-9443-dacae38fc15f,d9d58427-9b6c-4e2c-babb-114d8fc35034,Undirected
02c4e065-0702-4fd6-a2c5-61544abb4fe8,0398acc1-ffdd-40c5-9443-dacae38fc15f,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,f69e37c2-49bf-4901-8c69-25c5789c1a64,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,a7d582b1-9749-49f7-8179-477dd6a3d6a0,Undirected
0118d2c3-ec15-470e-b22d-4ae0134bd46e,01b13dbc-416e-4c71-84e2-cfe2875c296a,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,037427b3-f5ae-494d-9028-1f2c1d2be5b7,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,e014c0d8-ef43-4a74-bb8b-ee5b0e67749d,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,154c3fa1-96b1-4fbb-9b0b-2a0ea4bd6166,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,15d5edc1-3a20-4b2c-912b-e69dd8f6355d,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,e787999f-46f5-4d97-9b46-11a3a9b0a2d5,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,047c06d0-ba86-486d-9505-9b49ebfbe6e4,Undirected
01b13dbc-416e-4c71-84e2-cfe2875c296a,0ec4e51b-a944-4a85-be1b-7e49f52a360a,Undirected
2a79725a-06d2-4d45-b222-3d09ac4d7c8b,7e9749da-3c2f-42b3-a285-e66841924a79,Undirected
7e9749da-3c2f-42b3-a285-e66841924a79,c54734b9-984f-48d3-be19-dd91620e4553,Undirected
7e9749da-3c2f-42b3-a285-e66841924a79,f90fa723-9d8f-4260-9e03-34778e0ea7d1,Undirected
35143c2f-0484-44e2-bf27-7baa7ca5e135,7e9749da-3c2f-42b3-a285-e66841924a79,Undirected
307e8e3a-1910-4ccd-a25e-38f14ff750cf,7e9749da-3c2f-42b3-a285-e66841924a79,Undirected
617dfc80-eb78-4f54-bdc2-39412dacd7b3,7e9749da-3c2f-42b3-a285-e66841924a79,Undirected
0f7393dd-b355-49ce-b03a-32420686af69,7e9749da-3c2f-42b3-a285-e66841924a79,Undirected
6833643a-b2cd-4685-bc0f-e4d713750bf7,7e9749da-3c2f-42b3-a285-e66841924a79,Undirected
18c5d24e-404f-454a-b3f2-5eb6769bc3fe,7e9749da-3c2f-42b3-a285-e66841924a79,Undirected
